,price,bedrooms,bathrooms,landsize,yearbuilt,date_sold,latitude,longitude
29624,850000.0,2.0,1.0,696.0,1950.0,04-2006,-31.92331,115.86199
29625,217500.0,3.0,2.0,4224.0,2000.0,04-2000,-31.9033,116.21445
29626,635000.0,4.0,2.0,629.0,1992.0,10-2019,-31.87327,115.87402
29627,640000.0,4.0,3.0,643.0,1999.0,06-2018,-31.82294,115.86191
29628,337000.0,3.0,2.0,240.0,,03-2019,-31.62265015,115.6786921
29629,610000.0,4.0,2.0,875.0,2011.0,06-2015,-31.95122479,116.0240355
29630,850000.0,4.0,2.0,306.0,,10-2016,-32.06225,115.76288
29631,420000.0,3.0,1.0,910.0,1968.0,07-2020,-31.94234,116.00312
29632,610000.0,3.0,2.0,683.0,1976.0,09-2019,-32.06458,115.88544
29633,590000.0,4.0,2.0,273.0,2008.0,02-2009,-31.89309762,116.0006078
29634,2225000.0,4.0,2.0,1283.0,1974.0,04-2017,-31.9315,115.76776
29635,497500.0,4.0,2.0,704.0,1995.0,07-2019,-31.70844,115.77628
29636,345000.0,3.0,1.0,532.0,1995.0,03-2015,-31.86262,116.03992
29637,280000.0,4.0,1.0,691.0,1980.0,03-2017,-32.29968,115.75009
29638,970000.0,5.0,2.0,600.0,1995.0,10-2019,-31.84088,115.76778
29639,420000.0,4.0,1.0,757.0,1976.0,08-2014,-31.84368,115.87012
29640,350000.0,4.0,2.0,543.0,2004.0,12-2015,-32.25127968,115.8403057
29641,550000.0,4.0,2.0,536.0,2008.0,02-2020,-31.90635329,115.9860719
29642,1075000.0,4.0,2.0,969.0,1963.0,05-2019,-32.03499,115.80161
29643,270000.0,4.0,2.0,593.0,2005.0,02-2019,-32.3606783,115.7613583
29644,762000.0,3.0,2.0,335.0,1988.0,01-2017,-31.91297,115.7656
29645,355000.0,3.0,2.0,2263.0,,09-2013,-31.89430495,115.9898834
29646,505000.0,3.0,1.0,303.0,1990.0,10-2015,-32.02911,115.89001
29647,360000.0,2.0,1.0,6117.0,1987.0,12-2017,-31.84264,115.7618
29648,325000.0,3.0,1.0,11846.0,,10-2012,-31.88478314,116.000386
29649,285000.0,2.0,1.0,2943.0,1988.0,10-2019,-31.91598,115.9503
29650,770000.0,3.0,2.0,254.0,1987.0,12-2017,-32.01106,115.83327
29651,375000.0,3.0,1.0,1869.0,1993.0,09-2018,-31.98208,115.89089
29652,393000.0,3.0,1.0,2726.0,2004.0,06-2017,-31.89133,115.83088
29653,248000.0,2.0,1.0,3035.0,1967.0,07-2015,-32.03628283,115.928084
29654,430000.0,2.0,1.0,2015.0,1981.0,04-2020,-31.91858,115.88665
29655,180000.0,3.0,1.0,17780.0,1971.0,01-2020,-31.84182,115.84484
29656,400000.0,3.0,1.0,2491.0,1989.0,11-2017,-32.02564,115.90649
29657,365000.0,3.0,1.0,190.0,1985.0,04-2016,-32.04018,115.9075
29658,365000.0,3.0,1.0,277.0,,12-2013,-31.87950075,115.9378819
29659,360000.0,3.0,2.0,209.0,,01-2017,-32.0015235,115.9410739
29660,312000.0,2.0,1.0,4620.0,,02-2018,-32.10113,115.82899
29661,110000.0,2.0,1.0,5659.0,1967.0,09-2020,-32.241953,115.804756
29662,301555.0,3.0,1.0,208.0,,09-2019,-31.89882776,115.855056
29663,435000.0,3.0,1.0,5854.0,2000.0,05-2015,-31.77098,115.79118
29664,260000.0,2.0,1.0,8657.0,1969.0,05-2017,-31.91749,115.81868
29665,840000.0,3.0,3.0,325.0,2008.0,02-2017,-32.03299895,115.7572709
29666,345000.0,3.0,2.0,238.0,2014.0,04-2018,-31.95231343,116.0189136
29667,297000.0,2.0,1.0,309.0,1993.0,11-2020,-31.82934918,115.8798383
29668,360000.0,3.0,2.0,7417.0,2009.0,04-2020,-31.78230016,115.8185791
29669,310000.0,2.0,1.0,3788.0,2009.0,12-2019,-32.10884764,115.7787972
29670,540000.0,3.0,2.0,264.0,2005.0,09-2019,-31.94481,115.9108
29671,296000.0,3.0,1.0,104.0,1977.0,10-2016,-32.04025,115.91968
29672,246642.0,2.0,1.0,2033.0,1970.0,10-2017,-32.03253693,115.7980396
29673,276000.0,3.0,1.0,2294.0,1971.0,04-2014,-31.88465,115.94518
29674,617500.0,4.0,2.0,270.0,2014.0,11-2016,-31.90952709,115.8361962
29675,925000.0,3.0,2.0,2075.0,1993.0,07-2019,-32.01013,115.8334
29676,470000.0,3.0,2.0,3260.0,1980.0,07-2017,-32.05936172,115.8297685
29677,440000.0,3.0,2.0,202.0,,11-2019,-31.89784449,115.94705
29678,283000.0,3.0,1.0,2085.0,,10-2020,-31.87272162,115.8541956
29679,416000.0,2.0,1.0,2363.0,1969.0,05-2015,-31.88643112,115.758738
29680,140000.0,2.0,1.0,4372.0,1969.0,06-2020,-31.86420018,115.8331791
29681,500000.0,2.0,1.0,3176.0,1995.0,05-2019,-31.94814,115.81423
29682,290000.0,3.0,1.0,252.0,1989.0,07-2014,-31.88846,116.0338
29683,145000.0,1.0,1.0,196.0,1970.0,01-2018,-32.29617,115.71232
29684,900000.0,3.0,2.0,263.0,2006.0,09-2018,-31.9774826,115.809118
29685,435000.0,3.0,2.0,306.0,2015.0,04-2015,-32.13543175,116.0187049
29686,590000.0,3.0,2.0,191.0,2009.0,04-2016,-31.97478172,115.9070235
29687,430000.0,3.0,2.0,201.0,2015.0,09-2019,-31.94731673,115.9359168
29688,420000.0,2.0,1.0,174.0,1985.0,02-2020,-31.89443,115.76558
29689,935000.0,3.0,2.0,2157.0,1982.0,11-2018,-31.99647353,115.7623099
29690,388500.0,3.0,2.0,826.0,1973.0,11-2015,-32.04774,115.9233
29691,820000.0,4.0,2.0,766.0,1990.0,11-2015,-32.05354,115.8169
29692,1420000.0,4.0,2.0,721.0,1938.0,12-2019,-31.93378,115.81076
29693,1250000.0,5.0,3.0,787.0,1900.0,06-2018,-32.05940442,115.7633203
29694,1100000.0,4.0,2.0,20439.0,1983.0,11-2015,-31.798849,115.969331
29695,820000.0,3.0,1.0,784.0,1940.0,12-2019,-31.9599,115.91456
29696,652000.0,3.0,1.0,931.0,1970.0,06-2020,-32.01788,115.91019
29697,630000.0,4.0,2.0,668.0,2004.0,12-2020,-31.80743967,115.8440807
29698,850000.0,5.0,2.0,20021.0,2005.0,09-2019,-32.18604411,115.9607572
29699,737000.0,3.0,2.0,861.0,1992.0,02-2018,-31.69462,115.70757
29700,420000.0,4.0,2.0,450.0,2002.0,03-2016,-32.09397,115.84416
29701,212500.0,4.0,2.0,521.0,2005.0,09-2017,-31.870214,115.96016
29702,630000.0,3.0,2.0,417.0,1940.0,07-2019,-31.90973189,115.8910689
29703,290000.0,3.0,1.0,576.0,1993.0,05-2015,-32.16801,116.00063
29704,400000.0,4.0,2.0,1135.0,1992.0,06-2018,-31.88213,115.93384
29705,915000.0,4.0,2.0,483.0,2000.0,11-2017,-31.91526684,115.8602852
29706,450000.0,4.0,2.0,640.0,2000.0,06-2019,-31.73116,115.75235
29707,1075000.0,5.0,3.0,20181.0,2000.0,11-2020,-32.03028031,116.0123072
29708,560000.0,3.0,1.0,675.0,1986.0,10-2018,-31.77787,115.74291
29709,425000.0,3.0,1.0,819.0,1968.0,05-2016,-31.95004,116.0172
29710,665000.0,3.0,2.0,420.0,2003.0,09-2020,-31.737189,115.729978
29711,555000.0,4.0,2.0,700.0,1993.0,05-2019,-31.74285,115.74736
29712,518000.0,4.0,1.0,729.0,1974.0,05-2018,-31.83996,115.80245
29713,730000.0,4.0,2.0,451.0,2014.0,12-2020,-32.12259865,115.9344637
29714,525000.0,4.0,2.0,631.0,2002.0,01-2017,-31.7774,115.81608
29715,980000.0,4.0,1.0,3732.0,1926.0,05-2016,-32.00636744,115.9650133
29716,700000.0,4.0,2.0,21088.0,1997.0,11-2014,-31.85610326,116.297944
29717,870000.0,5.0,3.0,4076.0,1999.0,11-2014,-31.8964,116.17328
29718,715000.0,2.0,1.0,507.0,1920.0,07-2020,-31.97573,115.88652
29719,511000.0,6.0,2.0,1011.0,1960.0,08-2015,-32.00967,115.95026
29720,915000.0,5.0,4.0,907.0,1985.0,03-2017,-31.84892,115.82169
29721,1295000.0,3.0,2.0,509.0,2007.0,02-2019,-32.04624,115.75949
29722,357000.0,4.0,2.0,478.0,2006.0,07-2017,-31.660169,115.711617
29723,820000.0,5.0,2.0,20129.0,2000.0,06-2012,-32.4204,115.80006
29724,430000.0,3.0,1.0,640.0,1964.0,03-2007,-31.91962,115.93846
29725,1200000.0,4.0,2.0,21879.0,2010.0,01-2016,-32.17327846,115.9126845
29726,615000.0,4.0,2.0,710.0,1987.0,10-2020,-31.75349,115.76158
29727,343000.0,3.0,1.0,681.0,1984.0,01-2019,-32.08023,115.96766
29728,133000.0,3.0,1.0,856.0,1965.0,08-2003,-31.90679,116.04542
29729,1850000.0,4.0,4.0,11274.0,2001.0,10-2014,-31.9469,116.04055
29730,510000.0,4.0,2.0,481.0,2008.0,03-2019,-31.9101385,115.9452839
29731,801000.0,3.0,2.0,505.0,1993.0,07-2015,-32.03364,115.81448
29732,299000.0,3.0,1.0,711.0,,10-2017,-31.86769,115.9293
29733,430000.0,4.0,2.0,727.0,2003.0,10-2018,-31.64795318,115.703992
29734,215000.0,4.0,2.0,14957.0,1979.0,06-2000,-31.89711,116.19447
29735,335000.0,3.0,2.0,225.0,,08-2018,-31.82231763,115.9743503
29736,1075000.0,6.0,4.0,10480.0,1990.0,01-2018,-31.78384,115.85346
29737,560000.0,4.0,2.0,848.0,1982.0,10-2020,-31.76537,115.78542
29738,350000.0,4.0,1.0,20807.0,2012.0,08-2005,-32.11160356,116.105175
29739,495000.0,4.0,2.0,400.0,2013.0,03-2016,-31.73941389,115.8113867
29740,211000.0,4.0,2.0,427.0,,12-2016,-31.5763765,115.6604103
29741,624000.0,4.0,2.0,584.0,2013.0,07-2017,-32.16648668,115.8470876
29742,165000.0,3.0,2.0,306.0,2015.0,11-2013,-32.15960895,115.9896374
29743,850000.0,4.0,2.0,1504.0,1993.0,12-2014,-31.93461381,115.932368
29744,595000.0,4.0,1.0,757.0,1978.0,08-2020,-32.07409,115.79918
29745,320000.0,4.0,2.0,572.0,,08-2018,-32.23342306,115.8049711
29746,560000.0,4.0,3.0,809.0,1979.0,10-2020,-32.1094,116.02508
29747,490000.0,4.0,2.0,596.0,1995.0,12-2019,-32.13848,115.86285
29748,1700000.0,4.0,2.0,1012.0,1933.0,05-2018,-31.98629,115.80171
29749,2400000.0,4.0,2.0,637.0,1945.0,10-2019,-31.99259,115.76084
29750,505000.0,4.0,2.0,10100.0,,04-2016,-32.17038,116.04734
29751,640000.0,3.0,1.0,936.0,1951.0,10-2016,-32.06682752,115.7864794
29752,350000.0,4.0,2.0,4102.0,2002.0,10-2017,-31.85618944,115.9197195
29753,415000.0,4.0,2.0,1000.0,2002.0,07-2020,-32.29028,115.98754
29754,1060000.0,4.0,2.0,834.0,1972.0,03-2020,-31.90635,115.78174
29755,1075000.0,4.0,2.0,47469.0,1975.0,08-2016,-32.3089319,115.9727821
29756,1025000.0,5.0,2.0,64160.0,1990.0,05-2017,-31.80395608,116.0597053
29757,1245000.0,2.0,2.0,730.0,1940.0,01-2020,-31.93298,115.80698
29758,329000.0,3.0,2.0,274.0,2014.0,03-2020,-31.60273786,115.6758344
29759,740000.0,3.0,2.0,613.0,1935.0,07-2020,-31.89694,115.97581
29760,1300000.0,4.0,2.0,1193.0,2007.0,06-2020,-31.89502,115.97663
29761,405000.0,4.0,2.0,608.0,2003.0,07-2012,-31.80199,115.97625
29762,402500.0,4.0,2.0,563.0,2001.0,07-2003,-32.00663,115.88636
29763,549000.0,3.0,1.0,8589.0,1986.0,06-2015,-32.18856,116.06935
29764,425000.0,3.0,1.0,1004.0,1975.0,07-2015,-32.03147794,115.9740216
29765,515000.0,5.0,3.0,742.0,2006.0,12-2016,-32.24611517,115.8395506
29766,448000.0,4.0,2.0,742.0,2003.0,07-2016,-32.24621,115.83378
29767,289000.0,3.0,1.0,700.0,1986.0,05-2018,-32.2939,115.75527
29768,705000.0,4.0,2.0,698.0,1983.0,07-2016,-31.77353,115.74747
29769,880000.0,4.0,1.0,786.0,1972.0,06-2015,-32.04165,115.87106
29770,290000.0,2.0,1.0,951.0,1989.0,07-2013,-31.86174,116.26816
29771,278000.0,2.0,1.0,699.0,1984.0,04-2016,-32.11708996,116.0014055
29772,550000.0,4.0,1.0,39219.0,1950.0,10-2019,-32.1807,116.07827
29773,510000.0,5.0,2.0,79704.0,1987.0,02-2004,-31.89193,116.18739
29774,375000.0,3.0,1.0,23124.0,1990.0,01-2012,-31.84384,116.25343
29775,346000.0,2.0,1.0,932.0,1968.0,03-2015,-32.33717429,116.0653592
29776,148000.0,3.0,1.0,2078.0,1971.0,02-2002,-31.90417,116.14018
29777,1020000.0,3.0,2.0,211553.0,2000.0,04-2006,-32.36072,115.89623
29778,815000.0,4.0,2.0,26524.0,2008.0,02-2011,-31.88279,116.12505
29779,330000.0,4.0,2.0,341.0,,05-2012,-32.24655406,115.8061169
29780,555000.0,4.0,2.0,414.0,1971.0,07-2017,-32.03755074,115.8936583
29781,1010000.0,4.0,2.0,457.0,2005.0,09-2017,-32.03086791,115.7927834
29782,1760000.0,5.0,3.0,536.0,2002.0,03-2019,-32.013397,115.8373081
29783,950000.0,4.0,3.0,581.0,2009.0,11-2018,-32.01599347,115.87566
29784,427000.0,3.0,1.0,676.0,1991.0,04-2019,-31.98497667,115.9052887
29785,520000.0,3.0,2.0,471.0,2003.0,09-2020,-31.89653,115.88104
29786,395000.0,3.0,1.0,1525.0,,02-2014,-32.13911629,116.0344946
29787,1200000.0,4.0,4.0,22609.0,1990.0,01-2012,-32.432736,115.8020275
29788,565000.0,4.0,2.0,1691.0,1990.0,03-2013,-32.1552582,116.0241451
29789,572000.0,4.0,2.0,660.0,,04-2019,-31.78046558,115.9810791
29790,531000.0,4.0,2.0,600.0,2006.0,09-2018,-32.00260531,115.992091
29791,335000.0,4.0,2.0,1012.0,,05-2019,-32.07674287,116.0084217
29792,190000.0,3.0,1.0,728.0,1974.0,12-2019,-32.3344,115.75812
29793,550000.0,4.0,2.0,700.0,1998.0,07-2018,-31.82196,115.82896
29794,639000.0,3.0,2.0,20045.0,,05-2017,-32.25407575,115.9777165
29795,430000.0,4.0,2.0,545.0,2006.0,08-2018,-31.85747062,115.9288279
29796,588000.0,3.0,2.0,2068.0,1980.0,01-2015,-31.91006,116.09476
29797,580000.0,4.0,2.0,724.0,1995.0,06-2019,-32.08727,115.96125
29798,380000.0,3.0,1.0,320.0,1978.0,07-2017,-31.79053,115.74808
29799,200000.0,3.0,2.0,79223.0,2012.0,07-2001,-32.00490269,116.0963353
29800,428000.0,4.0,2.0,595.0,2003.0,11-2016,-31.79893,115.97763
29801,360000.0,4.0,1.0,850.0,1966.0,07-2013,-32.24637,115.80681
29802,575000.0,4.0,2.0,644.0,2006.0,12-2017,-32.167717,115.865129
29803,980000.0,4.0,2.0,449.0,1920.0,07-2020,-31.97520366,115.8880427
29804,799000.0,4.0,2.0,390.0,2011.0,09-2020,-31.89983387,115.8213725
29805,541000.0,2.0,1.0,886.0,1951.0,08-2015,-31.93078,115.94541
29806,379000.0,4.0,2.0,450.0,2006.0,01-2019,-31.67909352,115.732535
29807,340000.0,4.0,2.0,544.0,2007.0,04-2016,-32.17001,116.00526
29808,460000.0,3.0,2.0,547.0,,01-2020,-31.71328,115.7477
29809,1000000.0,5.0,2.0,22115.0,2012.0,12-2016,-31.77342984,116.0819222
29810,205000.0,3.0,1.0,728.0,1953.0,05-2016,-32.22955,115.80734
29811,770000.0,3.0,1.0,447.0,1927.0,11-2018,-31.91823227,115.8428701
29812,1080000.0,4.0,1.0,1012.0,1950.0,09-2015,-31.96853,115.90543
29813,700000.0,4.0,2.0,350.0,2003.0,11-2018,-31.86813,115.80448
29814,749000.0,3.0,2.0,506.0,2012.0,06-2017,-31.96736692,115.9054401
29815,510000.0,3.0,1.0,589.0,,11-2019,-32.29296,115.70617
29816,850000.0,4.0,3.0,650.0,2006.0,08-2019,-32.0922402,115.7993653
29817,167000.0,3.0,2.0,239.0,2016.0,11-2015,-31.6603508,115.7112136
29818,445000.0,4.0,2.0,681.0,1989.0,09-2017,-31.76456,115.81549
29819,400000.0,3.0,1.0,810.0,1976.0,10-2016,-31.91091,116.10467
29820,610000.0,2.0,1.0,1016.0,1962.0,10-2013,-31.91995,115.93909
29821,400000.0,3.0,1.0,1796.0,1976.0,01-2016,-31.90041,116.17321
29822,680000.0,4.0,2.0,761.0,1986.0,01-2016,-31.83984,115.79567
29823,410000.0,4.0,1.0,871.0,1992.0,09-2018,-31.83272,115.85572
29824,387500.0,4.0,1.0,680.0,1987.0,02-2018,-32.08066,115.9672
29825,730000.0,4.0,2.0,669.0,,03-2020,-31.65151099,115.6888633
29826,575000.0,3.0,1.0,20372.0,,07-2012,-32.25658958,115.9894454
29827,560000.0,4.0,2.0,480.0,2012.0,03-2019,-32.12980064,115.915272
29828,440000.0,3.0,2.0,308.0,2013.0,12-2015,-31.85942757,115.9729853
29829,1000000.0,4.0,3.0,420.0,1950.0,02-2018,-32.03329,115.8136
29830,1910000.0,4.0,2.0,721.0,1916.0,11-2017,-31.93857736,115.8343133
29831,410000.0,3.0,1.0,769.0,1976.0,08-2015,-31.8407,115.86384
29832,1070000.0,2.0,1.0,677.0,1935.0,10-2020,-31.9164101,115.8491955
29833,465000.0,3.0,2.0,451.0,2000.0,12-2019,-31.68604,115.71145
29834,715000.0,4.0,2.0,21125.0,2000.0,02-2014,-31.804703,116.202715
29835,555000.0,4.0,2.0,573.0,2000.0,12-2016,-31.71309,115.74063
29836,515000.0,3.0,1.0,701.0,1976.0,04-2018,-31.79557,115.76804
29837,192000.0,4.0,2.0,399.0,2015.0,08-2013,-32.15929805,115.9899354
29838,375000.0,3.0,1.0,737.0,1970.0,10-2017,-31.89085,115.94785
29839,230000.0,3.0,1.0,683.0,1989.0,05-2019,-32.29412,115.76105
29840,540000.0,5.0,2.0,630.0,,06-2019,-31.70795,115.78544
29841,430000.0,5.0,2.0,910.0,1972.0,09-2017,-31.84188,115.85493
29842,445000.0,4.0,2.0,578.0,1996.0,10-2016,-31.87216,116.02702
29843,615000.0,3.0,2.0,645.0,,05-2019,-31.89064722,115.781581
29844,400000.0,4.0,2.0,534.0,1998.0,09-2015,-32.03742,115.98356
29845,1005000.0,3.0,3.0,1137.0,1965.0,06-2018,-31.91004,115.83607
29846,259000.0,3.0,1.0,870.0,1969.0,07-2019,-31.88425,115.94665
29847,1037500.0,4.0,2.0,20509.0,,07-2010,-32.21494,115.87787
29848,1350000.0,4.0,3.0,707.0,2007.0,11-2019,-31.82683,115.75345
29849,300000.0,4.0,2.0,513.0,2003.0,04-2020,-31.65848528,115.7108363
29850,801000.0,4.0,2.0,696.0,2001.0,10-2016,-31.73835,115.72487
29851,630000.0,3.0,2.0,264.0,1995.0,09-2015,-31.74956,115.74704
29852,310000.0,4.0,2.0,451.0,2002.0,09-2019,-31.65954,115.70344
29853,650000.0,5.0,3.0,553.0,2008.0,04-2017,-32.10147071,115.9497924
29854,297000.0,3.0,2.0,330.0,2014.0,03-2018,-31.69133632,115.7991394
29855,1258000.0,4.0,2.0,969.0,1950.0,08-2018,-31.93684,115.79537
29856,315000.0,3.0,1.0,670.0,1992.0,01-2015,-32.16533,116.00477
29857,390000.0,3.0,2.0,675.0,1983.0,10-2020,-31.87472,116.0482
29858,481500.0,4.0,2.0,543.0,2011.0,06-2020,-31.73974124,115.8070614
29859,1450000.0,4.0,3.0,640.0,2002.0,05-2016,-32.01614,115.88982
29860,742000.0,4.0,2.0,801.0,1989.0,10-2015,-32.0551,115.82584
29861,827000.0,3.0,1.0,620.0,1953.0,09-2017,-31.91327186,115.8859389
29862,800000.0,3.0,2.0,470.0,1955.0,11-2018,-32.04327487,115.7886449
29863,390000.0,3.0,1.0,225.0,1994.0,05-2019,-31.78765901,115.7446259
29864,385000.0,3.0,1.0,799.0,1920.0,05-2015,-32.33718771,116.0660087
29865,365000.0,3.0,1.0,796.0,1920.0,11-2014,-32.33718934,116.0662205
29866,405000.0,2.0,1.0,810.0,1970.0,04-2016,-31.8761749,115.7962259
29867,585000.0,4.0,2.0,20007.0,1980.0,11-2016,-31.84891829,116.1822686
29868,800000.0,4.0,2.0,10787.0,1999.0,05-2017,-31.91487,116.13993
29869,545000.0,3.0,2.0,1985.0,2000.0,03-2018,-31.91093594,116.0515077
29870,1110000.0,4.0,2.0,40484.0,2003.0,02-2020,-31.86576072,116.1784962
29871,820000.0,5.0,2.0,4984.0,1993.0,12-2016,-31.87979673,116.0623029
29872,965000.0,2.0,2.0,214154.0,2000.0,09-2014,-31.8023903,116.2501794
29873,95000.0,4.0,2.0,14213.0,,05-1991,-31.83514,115.99405
29874,780000.0,6.0,3.0,20234.0,1992.0,08-2015,-31.84341,116.16594
29875,1325000.0,4.0,3.0,342.0,,09-2018,-31.96876096,115.7865945
29876,585000.0,3.0,1.0,433.0,1950.0,10-2017,-31.91170042,115.8903046
29877,270000.0,4.0,2.0,334.0,2013.0,08-2020,-32.08866903,116.0002494
29878,660000.0,4.0,2.0,440.0,,05-2017,-31.92838312,115.9448327
29879,802000.0,4.0,3.0,749.0,2004.0,05-2020,-31.8763,115.78641
29880,299000.0,3.0,2.0,254.0,2010.0,09-2020,-31.65871504,115.7208718
29881,255000.0,3.0,1.0,777.0,1984.0,08-2017,-32.05507223,115.9962238
29882,405000.0,4.0,1.0,2015.0,1973.0,03-2013,-31.76895,116.02753
29883,525000.0,1.0,2.0,20000.0,2012.0,10-2009,-32.25178107,115.9780171
29884,370000.0,4.0,2.0,561.0,,07-2017,-31.655679,115.721861
29885,662000.0,4.0,2.0,422.0,2009.0,08-2017,-31.94439801,115.9263023
29886,705000.0,4.0,2.0,6206.0,,01-2013,-32.28330064,115.9836325
29887,519000.0,4.0,2.0,596.0,2007.0,06-2017,-31.72663,115.7981
29888,1050000.0,6.0,4.0,32375.0,,01-2011,-31.80569,116.03666
29889,1252000.0,5.0,2.0,20021.0,2003.0,12-2017,-32.18416861,115.9389657
29890,871000.0,3.0,2.0,678.0,1929.0,12-2015,-31.98111,115.88114
29891,660000.0,4.0,2.0,28434.0,1998.0,09-2013,-31.760371,116.231644
29892,425000.0,4.0,1.0,676.0,1990.0,04-2016,-32.04151,115.94038
29893,761500.0,3.0,1.0,850.0,1964.0,04-2014,-32.04303,115.87075
29894,310000.0,4.0,2.0,536.0,2012.0,05-2020,-32.33781246,115.8207724
29895,340000.0,4.0,2.0,341.0,2006.0,05-2015,-32.24666227,115.8061169
29896,720000.0,4.0,2.0,10253.0,2014.0,11-2019,-31.47963723,115.6495323
29897,327000.0,4.0,1.0,604.0,1993.0,07-2016,-31.66675,115.71486
29898,525000.0,4.0,2.0,3886.0,1925.0,10-2013,-32.08349,116.02161
29899,895000.0,4.0,2.0,27381.0,,10-2015,-32.18409,115.94772
29900,326000.0,3.0,1.0,727.0,,02-2019,-31.85116,115.86539
29901,1350000.0,3.0,3.0,676.0,,11-2014,-31.98207,115.88076
29902,910000.0,4.0,3.0,504.0,1990.0,01-2013,-32.01898263,115.8774021
29903,949000.0,4.0,2.0,20122.0,2004.0,10-2017,-31.59591,115.71636
29904,490000.0,3.0,1.0,1011.0,1970.0,06-2017,-32.00957,115.95038
29905,940000.0,4.0,3.0,320.0,2000.0,03-2018,-32.01838785,115.8435025
29906,1290000.0,6.0,3.0,20698.0,1975.0,11-2016,-32.13369,115.87512
29907,850000.0,4.0,2.0,618.0,2008.0,05-2016,-31.91988,115.93817
29908,249000.0,3.0,1.0,715.0,1965.0,08-2019,-31.90686,116.04586
29909,860000.0,3.0,1.0,506.0,1969.0,01-2016,-31.86996,115.75765
29910,513000.0,4.0,2.0,1005.0,1999.0,08-2015,-31.91112,116.03378
29911,367000.0,4.0,1.0,626.0,,10-2014,-31.86691,116.04122
29912,720000.0,5.0,2.0,605.0,2012.0,09-2016,-32.16665366,115.8471823
29913,625000.0,5.0,1.0,244.0,1931.0,01-2019,-31.90737,115.82859
29914,540000.0,3.0,2.0,819.0,1950.0,06-2015,-31.91419,115.94042
29915,815500.0,2.0,1.0,108.0,1945.0,10-2018,-31.93695,115.86688
29916,349000.0,4.0,2.0,572.0,,03-2018,-32.23353965,115.8049706
29917,595000.0,5.0,2.0,12559.0,,02-2003,-31.78581,115.84671
29918,950000.0,4.0,3.0,20160.0,,01-2017,-32.13765,115.88126
29919,390000.0,3.0,1.0,1000.0,2002.0,07-2013,-32.29007,115.98763
29920,450000.0,4.0,2.0,428.0,2008.0,09-2020,-31.76370339,116.0036136
29921,335000.0,4.0,1.0,500.0,2006.0,05-2017,-32.03865,115.97852
29922,540000.0,4.0,2.0,605.0,2011.0,07-2016,-32.163908,115.85783
29923,595000.0,4.0,2.0,1956.0,1984.0,10-2020,-31.91296,115.97548
29924,635000.0,4.0,2.0,348.0,,07-2019,-31.983388,115.893215
29925,600000.0,4.0,2.0,863.0,1965.0,03-2020,-32.02073619,115.8670178
29926,972135.0,4.0,2.0,765.0,1940.0,10-2018,-31.91719,115.89394
29927,430000.0,4.0,2.0,526.0,2013.0,05-2018,-31.69011723,115.8035913
29928,455000.0,4.0,2.0,608.0,2003.0,01-2012,-31.80128,115.97562
29929,390000.0,4.0,2.0,540.0,2007.0,12-2016,-31.6594823,115.7104811
29930,600000.0,5.0,2.0,612.0,2006.0,04-2015,-31.86219905,116.0473563
29931,890000.0,4.0,2.0,369.0,2012.0,02-2020,-32.05708165,115.7657227
29932,640000.0,3.0,1.0,663.0,1910.0,07-2018,-31.89693,115.97565
29933,570000.0,5.0,2.0,630.0,2010.0,01-2020,-32.41677747,115.7580112
29934,373000.0,4.0,1.0,703.0,1985.0,10-2020,-31.85466449,115.8587503
29935,348000.0,4.0,1.0,540.0,2015.0,01-2020,-32.22667616,115.9779219
29936,1035000.0,4.0,2.0,589.0,2014.0,01-2020,-31.73249523,115.7258989
29937,390000.0,3.0,1.0,847.0,1975.0,06-2016,-31.88787,116.02502
29938,333000.0,4.0,2.0,576.0,,06-2020,-31.68269,115.72024
29939,280000.0,3.0,2.0,708.0,2000.0,05-2018,-32.2464,115.83377
29940,588000.0,4.0,2.0,589.0,2008.0,09-2020,-32.099857,115.9163086
29941,450000.0,4.0,2.0,630.0,2008.0,09-2019,-31.7718496,115.9763497
29942,940000.0,4.0,2.0,786.0,1965.0,12-2017,-32.04165,115.8713
29943,455000.0,3.0,1.0,689.0,1987.0,06-2016,-32.07443,115.79784
29944,275000.0,4.0,1.0,37621.0,2007.0,03-2004,-31.74293,115.86098
29945,625000.0,3.0,2.0,8796.0,2013.0,08-2016,-31.93864941,115.8707176
29946,415000.0,2.0,1.0,796.0,1920.0,01-2015,-32.33719,116.06704
29947,725000.0,3.0,2.0,3483.0,1985.0,06-2017,-31.92154,116.08952
29948,332500.0,2.0,1.0,795.0,1964.0,07-2013,-32.3372,116.06748
29949,2300000.0,3.0,2.0,384707.0,1980.0,10-2015,-32.46041,115.94784
29950,1675000.0,3.0,2.0,386.0,2014.0,07-2019,-31.92956687,115.8486066
29951,600000.0,3.0,1.0,554.0,1945.0,07-2018,-31.92044757,115.8379674
29952,1150000.0,4.0,2.0,450.0,1998.0,02-2019,-31.99006766,115.7643878
29953,755000.0,3.0,1.0,465.0,,06-2014,-32.04553261,115.8507809
29954,965000.0,4.0,2.0,506.0,2006.0,07-2018,-32.02072825,115.869609
29955,670000.0,5.0,2.0,743.0,2012.0,11-2018,-31.86371175,115.9686315
29956,860000.0,3.0,1.0,819.0,,09-2012,-32.04233,115.8576
29957,710000.0,3.0,1.0,20229.0,2000.0,11-2020,-31.803941,116.212366
